STUDY_ID,EVENT_ID,STAT_ID,ORDERED_DEPTH_CODE,SAMPLE_ID,SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,LATITUDE,LONGITUDE,PROF_DATE_TIME_LOCAL,SAMPLE_DEPTH_CODE,DEPTH (m),CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLUORESCENCE (ug/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),VAL_QUAL,SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),Station_D,Air Irradiance,Water Irradiance,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments,Data Source
ARRS,AF196,F06,20,AF196086,19.11,20.11,42.1706667,-70.5766667,7/10/19 10:21,20,20.07,33.62,10.25,1.17,1.719,108.5,,,31.31,24.22,9.017,0.7317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F06,E,AF196085,26.72,27.72,42.1706667,-70.5766667,7/10/19 10:21,E,27.69,32.67,9.94,0.4879,0.9409,102.1,,,31.53,24.6,7.643,0.6795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F06,10,AF196087,9.3,10.3,42.1706667,-70.5766667,7/10/19 10:21,10,10.29,40.99,9.46,3.536,3.567,122.4,,,30.01,21.18,19.13,1.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F10,E,AF196097,30.07,31.07,42.2423333,-70.6373333,7/10/19 10:47,E,31.08,32.7,10.08,0.3567,0.7905,103.7,,,31.49,24.56,7.725,0.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F10,20,AF196098,18.86,19.86,42.2423333,-70.6373333,7/10/19 10:47,20,19.89,34.32,10.3,1.732,2.357,111.5,,,31.07,23.87,10.11,0.7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F10,10,AF196099,9.05,10.05,42.2423333,-70.6373333,7/10/19 10:47,10,10.03,41.66,9.17,2.338,2.286,120.7,,,29.86,20.82,20.1,1.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F10,A,AF19609A,0.95,1.95,42.2423333,-70.6373333,7/10/19 10:47,A,1.93,42.36,8.95,1.867,0.7747,119.8,,,29.78,20.52,21.01,1.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F17,E,AF1960A5,71.33,72.33,42.3458333,-70.5705,7/10/19 11:26,E,72.32,31.27,8.59,-0.0613,0.3094,84.05,,,32.02,25.26,5.441,1.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F17,20,AF1960A6,18.86,19.86,42.3458333,-70.5705,7/10/19 11:26,20,19.89,32.84,10.19,1.031,1.561,105.4,,,31.43,24.48,7.961,0.6781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F17,A,AF1960A8,1.01,2.01,42.3458333,-70.5705,7/10/19 11:26,A,1.99,41.98,9.43,1.889,0.7559,124.7,,,29.99,20.88,20.27,1.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F17,10,AF1960A7,9.23,10.23,42.3458333,-70.5705,7/10/19 11:26,10,10.28,36.73,10.92,3.887,4.12,126.5,,,30.67,22.96,13.4,1.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF6,A,AF1960B7,0.52,1.52,42.40335,-70.50163,7/10/19 11:55,A,1.55,42.21,10.04,1.985,0.7952,134.1,,,29.78,20.56,20.85,1.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF6,10,AF1960B6,9.11,10.11,42.40335,-70.50163,7/10/19 11:55,10,10.06,36.88,10.73,3.479,3.92,125.2,,,30.52,22.78,13.75,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF6,20,AF1960B5,19.35,20.35,42.40335,-70.50163,7/10/19 11:55,20,20.37,34.0,11.5,1.292,1.858,122.2,,,31.6,24.44,9.118,0.6962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF6,E,AF1960B4,86.51,87.51,42.40335,-70.50163,7/10/19 11:55,E,87.47,31.01,8.51,-0.0599,0.3111,82.38,,,32.17,25.44,4.964,2.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF8,E,AF1960C0,53.84,54.84,42.54019,-70.54553,7/10/19 12:39,E,54.82,31.75,9.32,0.0148,0.3973,92.74,,,31.86,25.05,6.185,1.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF8,A,AF1960C3,0.52,1.52,42.54019,-70.54553,7/10/19 12:39,A,1.47,40.37,10.38,2.418,1.08,134.1,,,29.45,20.74,19.21,1.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF8,10,AF1960C2,8.93,9.93,42.54019,-70.54553,7/10/19 12:39,10,9.89,36.48,11.05,5.579,6.432,127.9,,,30.44,22.79,13.4,1.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF8,20,AF1960C1,18.8,19.8,42.54019,-70.54553,7/10/19 12:39,20,19.71,32.65,9.35,0.7088,1.194,96.59,,,31.22,24.31,7.963,0.6789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF9,E,AF1960CC,39.52,40.52,42.58754,-70.60224,7/10/19 13:04,E,40.45,31.69,9.0,-0.016,0.3617,89.46,,,31.83,25.03,6.148,1.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF9,A,AF1960CF,0.52,1.52,42.58754,-70.60224,7/10/19 13:04,A,1.5,40.38,10.82,3.0,1.531,139.3,,,29.64,20.94,18.95,1.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF9,10,AF1960CE,8.99,9.99,42.58754,-70.60224,7/10/19 13:04,10,9.94,38.75,10.83,3.587,4.44,133.4,,,30.02,21.79,16.57,1.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,AF9,20,AF1960CD,18.56,19.56,42.58754,-70.60224,7/10/19 13:04,20,19.61,33.82,9.61,1.544,2.144,102.8,,,31.01,23.91,9.593,0.7581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F22,20,AF1960D9,18.8,19.8,42.4798333,-70.6176667,7/10/19 13:39,20,19.87,33.28,10.17,1.57,2.173,106.7,,,31.29,24.27,8.627,0.6959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F22,10,AF1960DA,8.75,9.75,42.4798333,-70.6176667,7/10/19 13:39,10,9.82,35.85,10.31,2.63,3.266,116.9,,,30.72,23.21,12.32,1.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F22,A,AF1960DB,0.52,1.52,42.4798333,-70.6176667,7/10/19 13:39,A,1.5,42.23,9.46,1.806,0.7518,125.5,,,30.08,20.9,20.43,1.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F22,E,AF1960D8,75.23,76.23,42.4798333,-70.6176667,7/10/19 13:39,E,76.35,31.35,8.48,-0.0196,0.3576,83.14,,,32.03,25.27,5.517,2.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,N04,20,AF1960E5,18.92,19.92,42.4438333,-70.7365,7/10/19 14:17,20,19.86,32.49,8.94,0.5482,1.01,91.88,,,31.22,24.34,7.772,0.7042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,N04,E,AF1960E4,46.22,47.22,42.4438333,-70.7365,7/10/19 14:17,E,47.18,31.51,8.45,0.0033,0.384,83.5,,,31.84,25.06,5.929,1.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,N04,10,AF1960E6,8.87,9.87,42.4438333,-70.7365,7/10/19 14:17,10,9.86,35.02,10.14,3.395,4.225,112.3,,,30.87,23.53,11.17,0.9593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,N04,A,AF1960E7,0.64,1.64,42.4438333,-70.7365,7/10/19 14:17,A,1.57,42.26,9.32,1.73,0.7436,124.1,,,29.91,20.7,20.7,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,N01,A,AF1960F3,0.28,1.28,42.4193333,-70.8645,7/10/19 14:49,A,1.35,43.11,9.57,1.876,0.9402,129.2,,,30.13,20.7,21.35,1.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,N01,20,AF1960F1,18.98,19.98,42.4193333,-70.8645,7/10/19 14:49,20,20.1,32.58,8.95,0.4476,0.8947,91.98,,,31.4,24.49,7.688,0.7643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,N01,10,AF1960F2,8.99,9.99,42.4193333,-70.8645,7/10/19 14:49,10,9.95,36.0,9.9,3.433,4.269,112.6,,,30.75,23.2,12.46,1.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F23,A,AF1960FF,0.95,1.95,42.3391667,-70.942,7/10/19 15:19,A,1.96,39.47,9.43,5.879,5.366,117.6,,,30.18,21.78,17.18,1.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F23,10,AF1960FE,9.23,10.23,42.3391667,-70.942,7/10/19 15:19,10,10.16,38.98,9.33,4.922,5.927,114.9,,,30.24,21.97,16.53,2.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F23,20,AF1960FD,19.11,20.11,42.3391667,-70.942,7/10/19 15:19,20,20.13,36.58,8.93,3.39,4.22,103.1,,,30.65,22.98,13.24,2.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
ARRS,AF196,F23,E,AF1960FC,26.17,27.17,42.3391667,-70.942,7/10/19 15:19,E,27.25,36.16,8.57,3.506,4.35,97.83,,,30.74,23.16,12.65,2.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N10,B,WN196021,9.31,10.31,42.3314056,-70.8334579,7/17/19 06:46,C,10.31,36.13,8.54,1.297,2.305,97.27,8.11981391906738,-1.0,30.82,23.24,12.53,1.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N10,A,WN196022,0.72,1.72,42.3314132,-70.8334579,7/17/19 06:46,A,1.74,40.74,8.46,1.741,2.751,108.3,8.06826305389404,-1.0,30.27,21.53,18.5,1.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F13,E,WN19602B,20.82,21.82,42.2687988,-70.7347564,7/17/19 07:17,E,21.88,33.07,8.47,0.0468,0.5888,88.23,8.39903259277344,-1.0,31.39,24.4,8.274,0.9181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F13,D,WN19602C,17.11,18.11,42.2688636,-70.734703,7/17/19 07:17,D,18.11,33.61,8.97,0.2282,0.8342,94.92,8.34627056121826,-1.0,31.28,24.2,9.038,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F13,A,WN19602F,0.84,1.84,42.2689781,-70.7345352,7/17/19 07:17,A,1.89,41.95,8.5,2.041,2.588,111.7,8.20682811737061,-1.0,30.24,21.16,19.9,1.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F13,B,WN19602E,5.29,6.29,42.2689743,-70.7345809,7/17/19 07:17,B,6.3,41.38,8.53,2.115,3.453,110.8,8.19526863098145,-1.0,30.27,21.35,19.22,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F13,C,WN19602D,10.89,11.89,42.2689628,-70.7346115,7/17/19 07:17,C,11.95,36.11,8.72,1.821,3.038,99.2,8.28657531738281,-1.0,30.86,23.29,12.45,1.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,AF4,B,WN196039,11.38,12.38,42.2198944,-70.6951751,7/17/19 07:42,C,12.38,35.05,9.84,1.675,2.834,108.7,8.41567039489746,-1.0,30.99,23.65,11.06,0.9266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,AF4,A,WN19603A,0.66,1.66,42.2198638,-70.6951065,7/17/19 07:42,A,1.72,41.78,8.61,1.452,1.934,112.8,8.29371643066406,-1.0,30.24,21.21,19.71,1.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F06,C,WN196045,13.09,14.09,42.1704139,-70.5766754,7/17/19 08:12,B,14.09,34.58,9.71,1.338,2.363,105.8,8.41306686401367,-1.0,31.11,23.86,10.37,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F06,D,WN196044,21.07,22.07,42.1704254,-70.5766983,7/17/19 08:12,D,22.02,32.87,9.33,0.2499,0.8636,96.48,8.45405387878418,-1.0,31.45,24.49,7.976,0.6962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F06,B,WN196046,7.85,8.85,42.1703796,-70.5766677,7/17/19 08:12,C,8.97,36.55,10.06,1.809,3.022,115.9,8.38551616668701,-1.0,30.79,23.12,13.04,0.97,F06-m,1022.15954589844,50.4137802124023,2113.0776979045145,1920.991586578676,13.04419994354248,18.97846984863281,8.19087687284916,353.4082823439048,354.72148479196244,1766.7154127152776,139.87625547916596,14.39990901359856,64.45546059001023,2.1627791979797872,0.0,0.0,11.797806715367589,3.4085054370936403,2.1605539485255627,359.963508742344,N,,,,,,,,,,,ToRies_Labprocessed2019_sharedSeaGlass
BWQM,WN196,F06,E,WN196043,27.83,28.83,42.1704673,-70.5766754,7/17/19 08:12,E,28.72,32.25,9.11,-0.0131,0.5081,92.39,8.4969310760498,-1.0,31.62,24.75,7.053,0.7369,F06-d,1159.70324707031,1.7449563741684,2180.578329824661,2051.981557654226,7.053301811218262,38.72817611694336,8.09670879090594,437.87915217547146,439.63792774952753,1930.1983041616045,100.12935709439208,21.653737579781705,49.13986032032366,0.99191344566073,0.0,0.0,14.584090016730244,2.41384340414156,1.518285759140321,443.96406391590335,N,,,,,,,,,,,ToRies_Labprocessed2019_sharedSeaGlass
BWQM,WN196,F06,A,WN196047,0.72,1.72,42.1703567,-70.5766601,7/17/19 08:12,A,1.73,42.08,8.5,1.048,1.335,112.4,8.29272365570068,-1.0,30.08,20.95,20.26,1.004,F06-s,1005.42498779297,320.91357421875,2082.265692099582,1905.8688397258336,20.261987686157227,11.731492042541504,8.068159406350496,509.3135156426091,511.0411427410538,1755.4812084845507,133.5599045306776,16.827764641529424,56.58434976249347,3.0921408684304192,0.0,0.0,12.040005986422322,3.303914866571498,2.124182320342366,523.10070518965,N,,,,,,,,,,,ToRies_Labprocessed2019_sharedSeaGlass
BWQM,WN196,F10,D,WN196052,20.7,21.7,42.2424964,-70.6368484,7/17/19 08:44,D,21.74,33.56,9.33,0.2433,0.8547,98.63,8.46976280212402,-1.0,31.28,24.21,8.974,0.7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F10,C,WN196053,12.35,13.35,42.2425003,-70.6368103,7/17/19 08:44,B,13.29,35.8,8.9,1.815,3.029,100.5,8.41961765289307,-1.0,30.85,23.35,12.1,0.9925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F10,B,WN196054,5.96,6.96,42.2425384,-70.6367187,7/17/19 08:44,C,6.97,37.52,8.86,4.046,6.221,104.7,8.40028095245361,-1.0,30.65,22.77,14.33,1.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F10,E,WN196051,28.93,29.93,42.2424774,-70.6369476,7/17/19 08:44,E,29.91,32.29,9.03,-0.0215,0.4968,91.68,8.52526092529297,-1.0,31.58,24.7,7.141,0.7146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F10,A,WN196055,0.9,1.9,42.2425575,-70.6366729,7/17/19 08:44,A,1.8,41.84,8.6,1.248,2.236,112.9,8.3265438079834,-1.0,30.23,21.18,19.78,1.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F15,B,WN196062,5.53,6.53,42.3155593,-70.7270965,7/17/19 09:16,C,6.61,38.6,9.59,3.598,5.572,116.5,8.37307739257813,-1.0,30.48,22.32,15.79,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F15,E,WN19605F,34.78,35.78,42.3154373,-70.7272872,7/17/19 09:16,E,35.8,31.95,8.58,-0.1222,0.3614,86.23,8.54779243469238,-1.0,31.62,24.8,6.686,0.8045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F15,D,WN196060,23.57,24.57,42.3154907,-70.7272109,7/17/19 09:16,D,24.59,32.41,8.79,0.0118,0.5416,89.69,8.50717067718506,-1.0,31.49,24.61,7.374,0.6987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F15,C,WN196061,12.84,13.84,42.3155174,-70.7271728,7/17/19 09:16,B,13.82,33.32,8.52,0.3291,0.9713,89.59,8.47431564331055,-1.0,31.23,24.21,8.753,0.7596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F15,A,WN196063,1.02,2.02,42.3155937,-70.727066,7/17/19 09:16,A,1.97,42.9,8.4,0.9489,1.347,112.9,8.32153701782227,-1.0,30.13,20.76,21.11,1.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N07,E,WN19606D,42.09,43.09,42.3551254,-70.7065811,7/17/19 09:40,E,43.05,31.62,8.34,-0.1285,0.3529,82.74,8.54250144958496,-1.0,31.8,25.02,6.093,1.4,N07-d,1370.48168945313,0.366718709468842,2174.530643512197,2108.3847719482487,6.093152046203613,53.05108642578125,7.916811787777943,677.1223587000064,679.8767235696961,2007.1401336735896,66.6504405929967,34.59428082498543,33.50731788673367,0.598158355114369,0.0,0.0,17.45050449288957,1.6007149923998865,1.0061495113613383,686.1342040155442,N,,,,,,,,,,,ToRies_Labprocessed2019_sharedSeaGlass
BWQM,WN196,N07,D,WN19606E,29.05,30.05,42.3550872,-70.7066268,7/17/19 09:40,D,30.02,31.98,8.8,-0.1095,0.3785,88.44,8.50428771972656,-1.0,31.66,24.83,6.683,0.7452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N07,C,WN19606F,16.5,17.5,42.3550415,-70.7066497,7/17/19 09:40,B,17.53,33.26,9.55,1.074,1.995,100.0,8.4670295715332,-1.0,31.37,24.35,8.521,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N07,A,WN196071,0.96,1.96,42.3550033,-70.7067489,7/17/19 09:40,A,1.93,42.41,8.47,1.183,1.441,112.6,8.32351970672607,-1.0,30.17,20.95,20.51,1.078,N07-s,1323.74353027344,412.880493164063,2070.130068650611,1884.0908760489376,20.508394241333008,11.93166446685791,8.087770221915314,480.4545682286911,482.0793190210732,1729.1496749420871,139.1824643428334,15.75869128702897,59.314805376196034,3.311988840660704,0.0,0.0,11.685651463502028,3.4423078414854027,2.215188742797799,493.63350180111536,N,,,,,,,,,,,ToRies_Labprocessed2019_sharedSeaGlass
BWQM,WN196,N07,B,WN196070,7.66,8.66,42.3550224,-70.7066802,7/17/19 09:40,C,8.71,35.28,9.97,1.768,2.963,110.7,8.42812919616699,-1.0,31.08,23.69,11.21,0.9202,N07-m,1348.78796386719,64.6090240478516,2125.3038857075826,1981.1201113490977,11.211099624633787,18.711559295654297,8.09339648225535,451.6090637008289,453.3272416197849,1851.4581761152835,110.18336569639462,19.478549119975693,52.02900286190469,1.4607209654590916,0.0,0.0,13.592611118486523,2.6771877397439447,1.6925284678261292,459.253377848468,N,,,,,,,,,,,ToRies_Labprocessed2019_sharedSeaGlass
BWQM,WN196,N18,B,WN19607E,5.1,6.1,42.3655357,-70.7773818,7/17/19 10:11,C,6.07,37.2,9.79,4.709,7.186,114.9,8.43323230743408,-1.0,30.61,22.79,14.02,1.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N18,C,WN19607D,11.81,12.81,42.3655586,-70.7773818,7/17/19 10:11,B,12.82,34.25,8.31,0.6681,1.435,89.74,8.50574588775635,-1.0,31.1,23.91,10.0,0.7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N18,D,WN19607C,16.5,17.5,42.3655815,-70.7773818,7/17/19 10:11,D,17.51,32.38,8.27,0.1788,0.7672,84.82,8.56066417694092,-1.0,31.21,24.35,7.665,0.8159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N18,E,WN19607B,21.19,22.19,42.3656196,-70.7773513,7/17/19 10:11,E,22.13,32.29,8.12,-0.0352,0.4783,82.77,8.60314655303955,-1.0,31.39,24.53,7.35,0.8367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N18,A,WN19607F,0.78,1.78,42.3654899,-70.7773895,7/17/19 10:11,A,1.78,42.92,8.47,1.16,1.748,114.0,8.35530376434326,-1.0,30.07,20.69,21.22,1.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N21,A,WN19608D,0.96,1.96,42.3878364,-70.7844619,7/17/19 10:38,A,1.82,43.21,8.5,1.086,1.182,115.2,8.32794189453125,-1.0,30.04,20.57,21.59,1.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N21,B,WN19608C,4.74,5.74,42.3878211,-70.7845382,7/17/19 10:38,C,5.73,37.7,9.89,3.718,5.503,117.6,8.41113758087158,-1.0,30.57,22.64,14.64,1.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N21,C,WN19608B,12.9,13.9,42.3877716,-70.7845993,7/17/19 10:38,B,13.99,33.85,8.72,0.6735,1.442,93.36,8.48079967498779,-1.0,31.04,23.92,9.598,0.8011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N21,D,WN19608A,23.26,24.26,42.3877487,-70.7846755,7/17/19 10:38,D,24.33,32.3,8.3,0.1258,0.6954,84.95,8.52704906463623,-1.0,31.2,24.35,7.575,0.8248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,N21,E,WN196089,31.97,32.97,42.3877029,-70.7847518,7/17/19 10:38,E,32.93,32.09,8.16,-0.0886,0.4065,82.51,8.56197929382324,-1.0,31.5,24.66,6.991,0.8649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN196,F22,B,WN19609C,12.78,13.78,42.4808387,-70.6177902,7/17/19 11:26,C,13.87,34.75,10.08,1.248,2.237,110.4,8.47547340393066,-1.0,31.07,23.78,10.62,0.7854,F22-m2,3013.6875,89.4607238769531,2112.9665965189424,1961.4302328652489,10.618310928344728,23.87285041809082,8.12260057655785,413.6948114731811,415.28086436496784,1829.405261316268,113.83150430009096,18.193303442774496,54.432256704133,1.475922755683136,0.0,0.0,13.281263529471245,2.7626289284264507,1.7447292809404262,420.49714062360647,Y,,,,,,,,,,,ToRies_Labprocessed2019_sharedSeaGlass
BWQM,WN196,F22,B,WN19609C,12.78,13.78,42.4808387,-70.6177902,7/17/19 11:26,C,13.87,34.75,10.08,1.248,2.237,110.4,8.47547340393066,-1.0,31.07,23.78,10.62,0.7854,F22-m1,3013.6875,89.4607238769531,2112.705884998871,1961.9112039717156,10.618310928344728,23.87285041809082,8.120704626047392,415.6949114600522,417.2886324788738,1830.242539809313,113.3875271575399,18.281263032713216,54.2286339237506,1.4694936576416062,0.0,0.0,13.309602047544308,2.7518538437509625,1.7379243113896856,422.5301279904184,Y,,,,,,,,,,,ToRies_Labprocessed2019_sharedSeaGlass
