Date/Time,Temperature,Specific Cond,Conductivity,Resistivity,Salinity,TDS,Density,Pressure-Abs,Depth,pH,pH.1,Turbidity,Chlorophyll,Chlorophyll.1,DO,DO.1,Battery,Datetime_UTC,TA (Approximated)
8/16/2019 9:46,22.009,46.4032,43.752,0.023,30.165,30.1621,1.021,16.827,1.6563,7.484,-59.57,1.538,4.33,0.96,76.8,5.635,11.56,2019-08-16 14:46:00,2056.009
8/16/2019 10:01,22.054,46.509,43.8916,0.023,30.241,30.2309,1.021,17.05,1.8104,7.558,-63.84,2.209,4.89,1.08,83.01,6.083,11.56,2019-08-16 15:01:00,2060.1585999999998
8/16/2019 10:16,21.922,46.6355,43.8936,0.023,30.334,30.3131,1.021,17.296,1.9802,7.65,-69.27,1.721,4.45,0.98,89.64,6.581,11.56,2019-08-16 15:16:00,2065.2364
8/16/2019 10:31,22.068,46.7776,44.1582,0.023,30.436,30.4055,1.021,17.551,2.1559,7.678,-70.86,1.66,3.9,0.86,90.89,6.651,11.56,2019-08-16 15:31:00,2070.8056
8/16/2019 10:46,22.17,46.8561,44.3232,0.023,30.491,30.4565,1.021,17.798,2.3262,7.702,-72.27,2.026,6.17,1.36,93.36,6.817,11.56,2019-08-16 15:46:00,2073.8086000000003
8/16/2019 11:01,21.975,47.0072,44.291,0.023,30.604,30.5547,1.021,18.049,2.499,7.806,-78.31,1.904,5.3,1.17,103.18,7.556,11.56,2019-08-16 16:01:00,2079.9784
8/16/2019 11:16,21.889,47.054,44.2578,0.023,30.639,30.5851,1.021,18.303,2.6742,7.845,-80.57,1.355,5.78,1.27,105.7,7.751,11.56,2019-08-16 16:16:00,2081.8894
8/16/2019 11:31,21.841,46.8636,44.0361,0.023,30.501,30.4614,1.021,18.579,2.865,7.807,-78.37,2.209,5.65,1.24,101.21,7.434,11.48,2019-08-16 16:31:00,2074.3546
8/16/2019 11:46,22.295,47.058,44.627,0.022,30.636,30.5877,1.021,18.828,3.0368,7.773,-76.48,1.721,4.93,1.09,100.77,7.336,11.56,2019-08-16 16:46:00,2081.7255999999998
8/16/2019 12:01,22.238,47.2674,44.7734,0.022,30.789,30.7238,1.021,19.053,3.1912,7.793,-77.64,0.989,4.94,1.09,101.15,7.365,11.56,2019-08-16 17:01:00,2090.0794
8/16/2019 12:16,21.843,47.3389,44.4844,0.022,30.847,30.7703,1.021,19.253,3.3288,7.819,-79.1,0.745,5.86,1.29,100.0,7.33,11.64,2019-08-16 17:16:00,2093.2462
8/16/2019 12:31,20.881,47.5762,43.833,0.023,31.029,30.9245,1.022,19.413,3.4376,7.889,-82.95,0.867,4.85,1.07,105.54,7.864,11.56,2019-08-16 17:31:00,2103.1834
8/16/2019 12:46,19.932,47.7628,43.1396,0.023,31.171,31.0458,1.022,19.518,3.509,7.933,-85.39,0.073,4.58,1.01,106.11,8.038,11.56,2019-08-16 17:46:00,2110.9366
8/16/2019 13:01,19.632,47.8461,42.9404,0.023,31.233,31.0999,1.022,19.548,3.5294,7.946,-86.06,-0.171,5.73,1.26,105.66,8.046,11.56,2019-08-16 18:01:00,2114.3218
8/16/2019 13:16,19.424,47.9056,42.8037,0.023,31.277,31.1386,1.022,19.525,3.5136,7.935,-85.39,-0.11,4.44,0.98,101.77,7.777,11.56,2019-08-16 18:16:00,2116.7242
8/16/2019 13:31,19.279,47.8876,42.6553,0.023,31.264,31.1269,1.022,19.451,3.4624,7.94,-85.69,-0.049,3.58,0.79,108.83,8.34,11.56,2019-08-16 18:31:00,2116.0144
8/16/2019 13:46,19.575,47.8168,42.8623,0.023,31.212,31.0809,1.022,19.348,3.3912,7.935,-85.45,0.623,4.72,1.04,110.18,8.4,11.56,2019-08-16 18:46:00,2113.1752
8/16/2019 14:01,19.722,47.8168,42.9961,0.023,31.212,31.0809,1.022,19.198,3.2885,7.969,-87.4,0.928,4.53,1.0,111.25,8.458,11.56,2019-08-16 19:01:00,2113.1752
8/16/2019 14:16,19.68,47.8435,42.9824,0.023,31.231,31.0982,1.022,19.048,3.1849,7.971,-87.52,0.562,5.38,1.19,115.99,8.825,11.56,2019-08-16 19:16:00,2114.2126
8/16/2019 14:31,19.843,47.8494,43.1367,0.023,31.235,31.1021,1.022,18.878,3.0681,7.946,-86.12,0.378,4.28,0.95,112.51,8.534,11.56,2019-08-16 19:31:00,2114.431
8/16/2019 14:46,20.136,47.7932,43.3535,0.023,31.193,31.0656,1.022,18.707,2.9498,7.94,-85.82,0.623,4.63,1.02,112.69,8.504,11.56,2019-08-16 19:46:00,2112.1378000000004
8/16/2019 15:01,20.801,47.6315,43.8115,0.023,31.07,30.9605,1.022,18.541,2.8363,7.912,-84.29,2.393,3.55,0.78,110.85,8.269,11.56,2019-08-16 20:01:00,2105.422
8/16/2019 15:16,20.791,47.6744,43.8418,0.023,31.102,30.9884,1.022,18.363,2.7139,7.92,-84.72,1.416,3.85,0.85,111.18,8.294,11.56,2019-08-16 20:16:00,2107.1692000000003
8/16/2019 15:31,22.302,47.2857,44.8486,0.022,30.802,30.7357,1.021,18.194,2.5987,7.857,-81.36,1.111,4.85,1.07,109.64,7.973,11.56,2019-08-16 20:31:00,2090.7892
8/16/2019 15:46,22.953,47.1322,45.2891,0.022,30.681,30.6359,1.021,18.019,2.4789,7.827,-79.71,0.867,5.86,1.29,110.5,7.948,11.56,2019-08-16 20:46:00,2084.1826
8/16/2019 16:01,23.109,47.0822,45.3818,0.022,30.642,30.6035,1.021,17.841,2.3563,7.823,-79.53,1.721,5.56,1.22,111.64,8.011,11.56,2019-08-16 21:01:00,2082.0532000000003
8/16/2019 16:16,23.272,47.0701,45.5166,0.022,30.63,30.5955,1.021,17.669,2.2381,7.821,-79.41,1.355,5.73,1.26,112.04,8.017,11.48,2019-08-16 21:16:00,2081.398
8/16/2019 16:31,23.434,47.0246,45.6182,0.022,30.594,30.566,1.02,17.501,2.1218,7.82,-79.41,1.66,6.21,1.37,112.59,8.035,11.56,2019-08-16 21:31:00,2079.4324
8/16/2019 16:46,23.614,46.9854,45.7412,0.022,30.563,30.5405,1.02,17.324,2.0,7.815,-79.1,1.294,6.3,1.39,113.48,8.074,11.56,2019-08-16 21:46:00,2077.7398000000003
8/16/2019 17:01,23.763,46.9113,45.8027,0.022,30.506,30.4923,1.02,17.147,1.8782,7.804,-78.49,2.332,7.07,1.56,114.0,8.093,11.48,2019-08-16 22:01:00,2074.6276
8/16/2019 17:16,23.918,46.8056,45.8379,0.022,30.427,30.4236,1.02,16.967,1.7539,7.804,-78.49,5.261,7.5,1.65,115.02,8.147,11.56,2019-08-16 22:16:00,2070.3142
8/16/2019 17:31,24.144,46.7023,45.9385,0.022,30.347,30.3565,1.02,16.79,1.6317,7.782,-77.27,1.965,6.55,1.44,115.33,8.14,11.56,2019-08-16 22:31:00,2065.9462000000003
8/16/2019 17:46,24.336,46.5761,45.9854,0.022,30.252,30.2745,1.02,16.614,1.5107,7.772,-76.72,2.454,7.39,1.63,115.86,8.155,11.56,2019-08-16 22:46:00,2060.7592
8/16/2019 18:01,24.526,46.4357,46.0156,0.022,30.146,30.1832,1.02,16.446,1.395,7.762,-76.17,3.735,8.47,1.87,116.63,8.187,11.56,2019-08-16 23:01:00,2054.9716
8/16/2019 18:16,24.599,46.2264,45.8721,0.022,29.993,30.0472,1.02,16.283,1.2824,7.758,-75.93,5.017,7.8,1.72,117.44,8.24,11.56,2019-08-16 23:16:00,2046.6178
8/16/2019 18:31,24.711,46.04,45.7861,0.022,29.856,29.926,1.02,16.124,1.1724,7.725,-73.97,3.674,7.55,1.66,114.1,7.997,11.56,2019-08-16 23:31:00,2039.1376
8/16/2019 18:46,24.828,45.8102,45.6602,0.022,29.687,29.7766,1.019,15.969,1.0655,7.684,-71.59,3.369,8.29,1.83,110.63,7.746,11.56,2019-08-16 23:46:00,2029.9102
8/16/2019 19:01,24.779,45.6105,45.418,0.022,29.543,29.6468,1.019,15.828,0.9686,7.65,-69.64,3.674,7.58,1.67,106.68,7.482,11.56,2019-08-17 00:01:00,2022.0478
8/16/2019 19:16,24.655,45.3885,45.0898,0.022,29.385,29.5025,1.019,15.705,0.8831,7.616,-67.63,3.979,7.54,1.66,102.77,7.229,11.56,2019-08-17 00:16:00,2013.421
8/16/2019 19:31,24.538,45.1659,44.7676,0.022,29.227,29.3578,1.019,15.627,0.8298,7.572,-65.0,3.491,8.54,1.88,96.61,6.816,11.48,2019-08-17 00:31:00,2004.7942
8/16/2019 19:46,24.496,45.0241,44.5908,0.022,29.125,29.2657,1.019,15.656,0.8498,7.55,-63.72,5.811,8.61,1.9,96.8,6.838,11.64,2019-08-17 00:46:00,1999.2250000000001
8/16/2019 20:01,24.409,45.1235,44.6143,0.022,29.199,29.3302,1.019,15.772,0.9302,7.561,-64.33,5.078,9.15,2.02,97.36,6.885,11.56,2019-08-17 01:01:00,2003.2654000000002
8/16/2019 20:16,24.35,45.3613,44.7979,0.022,29.372,29.4848,1.019,15.918,1.0304,7.563,-64.45,5.627,10.34,2.28,97.55,6.899,11.48,2019-08-17 01:16:00,2012.7112
8/16/2019 20:31,23.952,45.8511,44.9336,0.022,29.734,29.8032,1.02,16.08,1.1421,7.65,-69.46,4.102,7.14,1.57,99.48,7.069,11.56,2019-08-17 01:31:00,2032.4764000000002
8/16/2019 20:46,24.21,46.3283,45.6289,0.022,30.075,30.1134,1.02,16.249,1.2586,7.651,-69.58,3.674,8.0,1.76,100.63,7.105,11.48,2019-08-17 01:46:00,2051.0950000000003
8/16/2019 21:01,24.294,46.5062,45.8789,0.022,30.202,30.229,1.02,16.424,1.3795,7.647,-69.34,2.82,6.87,1.51,99.57,7.015,11.56,2019-08-17 02:01:00,2058.0292
8/16/2019 21:16,24.238,46.4307,45.7549,0.022,30.148,30.1799,1.02,16.619,1.5137,7.62,-67.75,2.942,7.68,1.69,99.28,7.004,11.56,2019-08-17 02:16:00,2055.0807999999997
8/16/2019 21:31,23.799,46.6138,45.5449,0.022,30.29,30.299,1.02,16.832,1.6609,7.655,-69.76,2.82,6.05,1.33,96.44,6.85,11.56,2019-08-17 02:31:00,2062.834
8/16/2019 21:46,23.658,46.6813,45.4844,0.022,30.341,30.3429,1.02,17.06,1.8179,7.67,-70.62,3.308,6.14,1.35,97.51,6.942,11.56,2019-08-17 02:46:00,2065.6186
8/16/2019 22:01,23.307,46.6714,45.1621,0.022,30.34,30.3364,1.02,17.3,1.9836,7.718,-73.43,2.698,6.25,1.38,100.84,7.222,11.56,2019-08-17 03:01:00,2065.5640000000003
8/16/2019 22:16,22.967,46.7934,44.9766,0.022,30.434,30.4157,1.02,17.542,2.1502,7.778,-76.84,3.064,7.21,1.59,104.1,7.497,11.56,2019-08-17 03:16:00,2070.6964
8/16/2019 22:31,23.179,46.8717,45.2412,0.022,30.488,30.4666,1.02,17.799,2.3276,7.766,-76.17,2.82,7.03,1.55,103.36,7.414,11.56,2019-08-17 03:31:00,2073.6448
8/16/2019 22:46,22.928,46.9561,45.0977,0.022,30.553,30.5215,1.021,18.049,2.4996,7.792,-77.7,2.515,6.39,1.41,104.6,7.533,11.56,2019-08-17 03:46:00,2077.1938
8/16/2019 23:01,22.628,47.008,44.8779,0.022,30.595,30.5552,1.021,18.304,2.6753,7.823,-79.47,2.637,6.62,1.46,105.37,7.627,11.56,2019-08-17 04:01:00,2079.487
8/16/2019 23:16,22.432,47.0739,44.7646,0.022,30.646,30.598,1.021,18.57,2.8591,7.838,-80.32,2.209,5.81,1.28,106.16,7.709,11.56,2019-08-17 04:16:00,2082.2716
8/16/2019 23:31,22.346,46.9745,44.5938,0.022,30.575,30.5334,1.021,18.841,3.046,7.854,-81.18,1.965,5.86,1.29,107.88,7.849,11.48,2019-08-17 04:31:00,2078.395
8/16/2019 23:46,22.52,47.2339,44.9961,0.022,30.761,30.702,1.021,19.095,3.2203,7.823,-79.41,1.538,5.47,1.21,105.71,7.659,11.56,2019-08-17 04:46:00,2088.5506
8/17/2019 0:01,22.159,47.3157,44.748,0.022,30.826,30.7552,1.021,19.327,3.3801,7.864,-81.73,1.233,6.12,1.35,108.09,7.88,11.56,2019-08-17 05:01:00,2092.0996
8/17/2019 0:16,21.24,47.5742,44.1572,0.023,31.024,30.9232,1.021,19.528,3.5178,7.922,-84.96,1.721,5.45,1.2,112.33,8.316,11.56,2019-08-17 05:16:00,2102.9103999999998
8/17/2019 0:31,20.317,47.709,43.4414,0.023,31.13,31.0108,1.022,19.691,3.629,7.955,-86.73,0.684,6.4,1.41,113.27,8.522,11.64,2019-08-17 05:31:00,2108.6980000000003
8/17/2019 0:46,19.892,47.7905,43.1279,0.023,31.192,31.0639,1.022,19.786,3.6938,7.963,-87.1,1.233,5.97,1.32,112.06,8.494,11.56,2019-08-17 05:46:00,2112.0832
8/17/2019 1:01,19.589,47.8159,42.874,0.023,31.211,31.0803,1.022,19.846,3.7347,7.96,-86.85,1.538,5.75,1.27,109.74,8.364,11.56,2019-08-17 06:01:00,2113.1206
8/17/2019 1:16,19.465,47.8274,42.7715,0.023,31.22,31.0878,1.022,19.873,3.7531,7.944,-85.88,0.623,5.52,1.22,104.78,8.004,11.56,2019-08-17 06:16:00,2113.612
8/17/2019 1:31,19.445,47.8196,42.7461,0.023,31.214,31.0827,1.022,19.843,3.7327,7.927,-84.9,0.134,5.91,1.3,98.65,7.539,11.48,2019-08-17 06:31:00,2113.2844
8/17/2019 1:46,19.355,47.8283,42.6719,0.023,31.221,31.0884,1.022,19.764,3.6782,7.926,-84.9,0.5,6.05,1.33,108.35,8.293,11.56,2019-08-17 06:46:00,2113.6666
8/17/2019 2:01,19.55,47.8451,42.8643,0.023,31.233,31.0993,1.022,19.632,3.587,7.926,-84.9,3.186,6.05,1.33,110.55,8.431,11.48,2019-08-17 07:01:00,2114.3218
8/17/2019 2:16,19.168,47.9223,42.584,0.023,31.29,31.1495,1.022,19.469,3.4746,7.961,-86.85,0.867,5.76,1.27,113.96,8.75,11.56,2019-08-17 07:16:00,2117.434
8/17/2019 2:31,19.355,47.9049,42.7402,0.023,31.277,31.1382,1.022,19.291,3.3521,7.944,-85.88,0.623,5.51,1.21,112.4,8.601,11.56,2019-08-17 07:31:00,2116.7242
8/17/2019 2:46,19.65,47.834,42.9463,0.023,31.224,31.0921,1.022,19.092,3.2149,7.918,-84.41,0.989,5.73,1.26,107.45,8.18,11.48,2019-08-17 07:46:00,2113.8304
8/17/2019 3:01,19.89,47.8346,43.166,0.023,31.224,31.0925,1.022,18.92,3.0969,7.909,-83.98,0.745,5.36,1.18,105.05,7.962,11.48,2019-08-17 08:01:00,2113.8304
8/17/2019 3:16,20.635,47.6543,43.6816,0.023,31.088,30.9753,1.022,18.736,2.9712,7.883,-82.58,0.745,5.9,1.3,105.23,7.873,11.56,2019-08-17 08:16:00,2106.4048000000003
8/17/2019 3:31,20.909,47.5842,43.8662,0.023,31.035,30.9298,1.022,18.557,2.8477,7.852,-80.87,0.562,4.97,1.09,102.19,7.61,11.48,2019-08-17 08:31:00,2103.511
8/17/2019 3:46,21.26,47.4745,44.083,0.023,30.952,30.8584,1.021,18.373,2.7213,7.843,-80.38,0.806,4.39,0.97,100.87,7.467,11.56,2019-08-17 08:46:00,2098.9792
8/17/2019 4:01,21.687,47.3432,44.3477,0.023,30.852,30.7731,1.021,18.186,2.5927,7.804,-78.19,2.209,4.89,1.08,98.6,7.248,11.48,2019-08-17 09:01:00,2093.5191999999997
8/17/2019 4:16,21.946,47.2478,44.4922,0.022,30.779,30.7111,1.021,18.0,2.4645,7.778,-76.66,1.599,5.1,1.12,95.44,6.985,11.56,2019-08-17 09:16:00,2089.5334000000003
8/17/2019 4:31,22.098,47.1792,44.5645,0.022,30.727,30.6665,1.021,17.799,2.3264,7.746,-74.83,1.782,4.04,0.89,92.67,6.766,11.56,2019-08-17 09:31:00,2086.6942
8/17/2019 4:46,22.135,47.1308,44.5518,0.022,30.691,30.635,1.021,17.603,2.1914,7.728,-73.79,1.904,4.19,0.92,91.07,6.646,11.48,2019-08-17 09:46:00,2084.7286
8/17/2019 5:01,22.24,47.0473,44.5674,0.022,30.629,30.5807,1.021,17.403,2.0538,7.69,-71.59,1.477,4.09,0.9,87.42,6.37,11.48,2019-08-17 10:01:00,2081.3434
8/17/2019 5:16,22.359,46.9459,44.5781,0.022,30.554,30.5149,1.021,17.204,1.9162,7.636,-68.48,1.599,3.91,0.86,83.3,6.06,11.56,2019-08-17 10:16:00,2077.2484
8/17/2019 5:31,22.407,46.8291,44.5098,0.022,30.468,30.4389,1.021,17.005,1.7795,7.602,-66.47,2.026,4.84,1.06,79.49,5.781,11.48,2019-08-17 10:31:00,2072.5528
8/17/2019 5:46,22.455,46.7127,44.4424,0.023,30.383,30.3632,1.021,16.815,1.6486,7.545,-63.17,2.82,4.16,0.92,75.1,5.46,11.56,2019-08-17 10:46:00,2067.9118
8/17/2019 6:01,22.484,46.5599,44.3223,0.023,30.272,30.2639,1.02,16.628,1.5194,7.489,-59.94,2.148,3.84,0.85,70.43,5.121,11.48,2019-08-17 11:01:00,2061.8512
8/17/2019 6:16,22.455,46.3532,44.0996,0.023,30.122,30.1296,1.02,16.448,1.3954,7.438,-56.95,3.491,3.59,0.79,66.59,4.849,11.56,2019-08-17 11:16:00,2053.6612
8/17/2019 6:31,22.409,46.1955,43.9092,0.023,30.009,30.0271,1.02,16.271,1.2732,7.385,-53.83,3.125,4.78,1.05,62.67,4.569,11.56,2019-08-17 11:31:00,2047.4914
8/17/2019 6:46,22.355,46.0153,43.6904,0.023,29.879,29.91,1.02,16.099,1.1547,7.326,-50.35,3.064,4.24,0.93,58.1,4.244,11.56,2019-08-17 11:46:00,2040.3934000000002
8/17/2019 7:01,22.298,45.7786,43.416,0.023,29.708,29.7561,1.02,15.932,1.0391,7.276,-47.42,2.881,4.6,1.01,54.42,3.983,11.56,2019-08-17 12:01:00,2031.0568
8/17/2019 7:16,22.283,45.5109,43.1494,0.023,29.515,29.5821,1.02,15.768,0.9264,7.232,-44.86,3.186,5.06,1.11,52.0,3.811,11.56,2019-08-17 12:16:00,2020.519
8/17/2019 7:31,22.21,45.1305,42.7256,0.023,29.241,29.3348,1.02,15.615,0.8211,7.209,-43.52,3.308,5.1,1.12,50.88,3.74,11.48,2019-08-17 12:31:00,2005.5586
8/17/2019 7:46,22.206,44.7911,42.4004,0.024,28.996,29.1142,1.02,15.48,0.7275,7.189,-42.36,3.369,5.32,1.17,50.45,3.714,11.56,2019-08-17 12:46:00,1992.1816
8/17/2019 8:01,22.249,44.6121,42.2676,0.024,28.866,28.9978,1.019,15.385,0.6619,7.18,-41.81,3.064,4.55,1.0,49.47,3.641,11.48,2019-08-17 13:01:00,1985.0836
8/17/2019 8:16,22.249,44.467,42.1309,0.024,28.762,28.9035,1.019,15.38,0.6585,7.164,-40.95,3.003,3.26,0.72,46.1,3.395,11.64,2019-08-17 13:16:00,1979.4052000000001
8/17/2019 8:31,22.283,44.3995,42.0957,0.024,28.712,28.8597,1.019,15.506,0.7461,7.198,-42.91,2.698,5.71,1.26,54.38,4.004,11.56,2019-08-17 13:31:00,1976.6752000000001
8/17/2019 8:46,22.436,44.4942,42.3154,0.024,28.779,28.9213,1.019,15.667,0.8572,7.217,-44.01,3.308,6.37,1.4,58.07,4.262,11.56,2019-08-17 13:46:00,1980.3334
8/17/2019 9:01,22.471,45.0727,42.8955,0.023,29.195,29.2972,1.02,15.832,0.9708,7.26,-46.51,3.674,5.26,1.16,62.42,4.568,11.48,2019-08-17 14:01:00,2003.047
8/17/2019 9:16,22.487,45.7143,43.5205,0.023,29.659,29.7143,1.02,15.995,1.0832,7.324,-50.29,2.026,5.26,1.16,63.98,4.668,11.48,2019-08-17 14:16:00,2028.3814
8/17/2019 9:31,22.754,46.16,44.1797,0.023,29.978,30.004,1.02,16.167,1.2019,7.376,-53.34,1.904,5.31,1.17,69.64,5.048,11.56,2019-08-17 14:31:00,2045.7988
8/17/2019 9:46,22.979,46.0469,44.2695,0.023,29.892,29.9305,1.02,16.346,1.325,7.376,-53.34,1.66,5.73,1.26,72.92,5.267,11.48,2019-08-17 14:46:00,2041.1032
8/17/2019 10:01,22.822,46.1669,44.2461,0.023,29.982,30.0085,1.02,16.535,1.4554,7.403,-54.93,1.721,4.53,1.0,73.34,5.309,11.48,2019-08-17 15:01:00,2046.0172
8/17/2019 10:16,22.671,46.5608,44.4893,0.022,30.27,30.2645,1.02,16.737,1.595,7.499,-60.49,1.416,4.1,0.9,77.9,5.645,11.48,2019-08-17 15:16:00,2061.742
8/17/2019 10:31,22.769,46.6759,44.6865,0.022,30.352,30.3393,1.02,16.954,1.744,7.53,-62.38,1.416,3.89,0.86,80.59,5.827,11.48,2019-08-17 15:31:00,2066.2192
8/17/2019 10:46,22.377,46.6931,44.3535,0.023,30.37,30.3505,1.021,17.177,1.8981,7.64,-68.73,1.66,4.85,1.07,90.09,6.559,11.56,2019-08-17 15:46:00,2067.202
8/17/2019 11:01,22.411,46.8258,44.5107,0.022,30.466,30.4368,1.021,17.412,2.0603,7.651,-69.34,2.087,4.56,1.01,90.32,6.568,11.56,2019-08-17 16:01:00,2072.4436
8/17/2019 11:16,22.577,46.9131,44.7422,0.022,30.527,30.4935,1.021,17.657,2.2293,7.673,-70.68,1.111,4.33,0.95,91.68,6.645,11.56,2019-08-17 16:16:00,2075.7742
8/17/2019 11:31,22.489,47.0061,44.752,0.022,30.596,30.554,1.021,17.903,2.3988,7.733,-74.16,1.538,4.73,1.04,97.1,7.046,11.56,2019-08-17 16:31:00,2079.5416
8/17/2019 11:46,22.181,47.143,44.6045,0.022,30.7,30.643,1.021,18.156,2.573,7.827,-79.59,1.416,4.46,0.98,105.98,7.728,11.56,2019-08-17 16:46:00,2085.2200000000003
8/17/2019 12:01,21.856,46.9899,44.168,0.023,30.593,30.5435,1.021,18.423,2.7571,7.817,-78.98,1.355,4.77,1.05,104.23,7.65,11.48,2019-08-17 17:01:00,2079.3778
8/17/2019 12:16,22.324,47.0548,44.6494,0.022,30.634,30.5856,1.021,18.685,2.9379,7.779,-76.84,1.294,4.39,0.97,101.25,7.368,11.56,2019-08-17 17:16:00,2081.6164
8/17/2019 12:31,22.283,47.2424,44.791,0.022,30.771,30.7075,1.021,18.937,3.1115,7.797,-77.88,1.233,4.44,0.98,102.49,7.457,11.56,2019-08-17 17:31:00,2089.0966
8/17/2019 12:46,21.908,47.32,44.5254,0.022,30.832,30.758,1.021,19.16,3.2648,7.815,-78.8,0.562,4.42,0.98,102.14,7.479,11.48,2019-08-17 17:46:00,2092.4272
8/17/2019 13:01,20.685,47.5627,43.6426,0.023,31.021,30.9158,1.022,19.343,3.3898,7.891,-83.07,0.989,5.22,1.15,107.85,8.065,11.56,2019-08-17 18:01:00,2102.7466000000004
8/17/2019 13:16,19.745,47.7393,42.9473,0.023,31.155,31.0305,1.022,19.461,3.4701,7.932,-85.27,1.843,4.12,0.91,110.22,8.379,11.56,2019-08-17 18:16:00,2110.063
8/17/2019 13:31,19.301,47.8102,42.6064,0.023,31.208,31.0766,1.022,19.521,3.5107,7.957,-86.61,-0.11,4.85,1.07,110.17,8.442,11.48,2019-08-17 18:31:00,2112.9568
8/17/2019 13:46,19.14,47.8417,42.4873,0.024,31.231,31.0971,1.022,19.517,3.5076,7.95,-86.18,0.317,6.66,1.47,108.49,8.337,11.56,2019-08-17 18:46:00,2114.2126
8/17/2019 14:01,19.09,47.854,42.4521,0.024,31.24,31.1051,1.022,19.463,3.4707,7.931,-85.08,0.134,5.62,1.24,106.11,8.161,11.48,2019-08-17 19:01:00,2114.7039999999997
8/17/2019 14:16,19.16,47.8331,42.498,0.024,31.225,31.0915,1.022,19.369,3.4055,7.952,-86.3,0.439,3.95,0.87,113.6,8.727,11.48,2019-08-17 19:16:00,2113.885
8/17/2019 14:31,19.278,47.8412,42.6123,0.023,31.231,31.0968,1.022,19.239,3.3164,7.966,-87.16,0.562,5.31,1.17,115.68,8.867,11.48,2019-08-17 19:31:00,2114.2126
8/17/2019 14:46,19.258,47.8465,42.5986,0.023,31.234,31.1002,1.022,19.093,3.2153,7.969,-87.34,0.378,5.85,1.29,118.44,9.082,11.41,2019-08-17 19:46:00,2114.3764
8/17/2019 15:01,19.033,47.8927,42.4346,0.024,31.268,31.1303,1.022,18.939,3.1093,7.993,-88.68,0.439,6.51,1.44,118.6,9.131,11.48,2019-08-17 20:01:00,2116.2327999999998
8/17/2019 15:16,19.279,47.8152,42.5908,0.023,31.212,31.0799,1.022,18.775,2.9968,7.957,-86.67,0.134,3.62,0.8,114.36,8.766,11.48,2019-08-17 20:16:00,2113.1752
8/17/2019 15:31,19.487,47.817,42.7822,0.023,31.212,31.081,1.022,18.613,2.8853,7.94,-85.69,-0.049,4.69,1.03,110.41,8.431,11.48,2019-08-17 20:31:00,2113.1752
8/17/2019 15:46,19.657,47.8144,42.9346,0.023,31.21,31.0793,1.022,18.441,2.7664,7.945,-86.0,0.867,4.16,0.92,113.98,8.676,11.48,2019-08-17 20:46:00,2113.066
8/17/2019 16:01,20.515,47.5663,43.4912,0.023,31.025,30.9181,1.022,18.273,2.652,7.906,-83.86,1.66,4.41,0.97,113.05,8.48,11.48,2019-08-17 21:01:00,2102.965
8/17/2019 16:16,20.674,47.8195,43.8682,0.023,31.208,31.0827,1.022,18.098,2.5305,7.912,-84.29,1.477,3.64,0.8,114.96,8.589,11.48,2019-08-17 21:16:00,2112.9568
8/17/2019 16:31,22.463,47.26,44.9697,0.022,30.781,30.719,1.021,17.917,2.4081,7.839,-80.32,0.928,5.72,1.26,110.05,7.981,11.48,2019-08-17 21:31:00,2089.6426
8/17/2019 16:46,22.797,47.1582,45.1738,0.022,30.702,30.6528,1.021,17.736,2.2836,7.814,-78.92,1.66,6.37,1.4,109.27,7.881,11.48,2019-08-17 21:46:00,2085.3292
8/17/2019 17:01,23.055,47.0698,45.3213,0.022,30.634,30.5954,1.021,17.562,2.1636,7.801,-78.25,2.271,4.97,1.09,108.59,7.799,11.48,2019-08-17 22:01:00,2081.6164
8/17/2019 17:16,23.255,47.0034,45.4365,0.022,30.582,30.5522,1.021,17.371,2.0317,7.791,-77.64,1.111,5.82,1.28,108.35,7.757,11.56,2019-08-17 22:16:00,2078.7772
8/17/2019 17:31,23.396,46.9443,45.5059,0.022,30.537,30.5138,1.02,17.185,1.9038,7.786,-77.39,1.416,6.25,1.38,108.3,7.736,11.48,2019-08-17 22:31:00,2076.3202
8/17/2019 17:46,23.512,46.8662,45.5342,0.022,30.478,30.463,1.02,17.002,1.7778,7.778,-76.9,1.477,5.69,1.25,108.35,7.726,11.48,2019-08-17 22:46:00,2073.0988
8/17/2019 18:01,23.661,46.7762,45.5801,0.022,30.41,30.4045,1.02,16.817,1.6502,7.754,-75.56,2.087,5.88,1.3,107.75,7.667,11.48,2019-08-17 23:01:00,2069.386
8/17/2019 18:16,23.849,46.6187,45.5938,0.022,30.292,30.3022,1.02,16.644,1.5309,7.738,-74.65,2.393,7.33,1.62,107.0,7.593,11.48,2019-08-17 23:16:00,2062.9432
8/17/2019 18:31,23.982,46.4414,45.5381,0.022,30.161,30.1869,1.02,16.469,1.4106,7.732,-74.28,2.881,6.55,1.45,107.52,7.619,11.56,2019-08-17 23:31:00,2055.7906000000003
8/17/2019 18:46,24.1,46.2593,45.4639,0.022,30.027,30.0685,1.02,16.311,1.3015,7.712,-73.18,3.491,6.81,1.5,105.98,7.5,11.48,2019-08-17 23:46:00,2048.4742
8/17/2019 19:01,24.249,46.08,45.4189,0.022,29.894,29.952,1.02,16.156,1.1948,7.67,-70.68,3.613,5.86,1.29,102.17,7.217,11.56,2019-08-18 00:01:00,2041.2124
