"Plot Title: Carolina September 2021 2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182875)","Temp, °F (SEN S/N: 20182875)","Bad Battery","Coupler Detached","Good Battery","Coupler Attached","Host Connected","Stopped","End Of File"
11/28/21 23:33:42,26104.4,46.04,,,,,,,
11/29/21 00:03:42,25999.7,45.95,,,,,,,
11/29/21 00:33:42,25921.4,46.15,,,,,,,
11/29/21 01:03:42,25859.7,46.08,,,,,,,
11/29/21 01:33:42,25926.8,46.24,,,,,,,
11/29/21 02:03:42,26005.2,46.20,,,,,,,
11/29/21 02:33:42,26025.4,46.22,,,,,,,
11/29/21 03:03:42,26141.3,46.27,,,,,,,
11/29/21 03:33:42,26308.8,46.29,,,,,,,
11/29/21 04:03:42,26367.1,46.29,,,,,,,
11/29/21 04:33:42,26507.1,46.35,,,,,,,
11/29/21 05:03:42,26541.4,46.22,,,,,,,
11/29/21 05:33:42,26539.5,46.13,,,,,,,
11/29/21 06:03:42,26474.8,46.13,,,,,,,
11/29/21 06:33:42,26455.8,46.11,,,,,,,
11/29/21 07:03:42,26384.0,46.09,,,,,,,
11/29/21 07:33:42,26318.2,46.11,,,,,,,
11/29/21 08:03:42,26327.6,46.09,,,,,,,
11/29/21 08:33:42,26346.4,46.00,,,,,,,
11/29/21 09:03:42,26195.1,45.93,,,,,,,
11/29/21 09:33:42,25422.6,45.05,,,,,,,
11/29/21 10:03:42,25440.1,45.09,,,,,,,
11/29/21 10:33:42,25226.7,44.96,,,,,,,
11/29/21 11:03:42,25161.5,45.03,,,,,,,
11/29/21 11:33:42,25101.8,45.23,,,,,,,
11/29/21 12:03:42,24686.2,44.80,,,,,,,
11/29/21 12:33:42,24868.9,45.32,,,,,,,
11/29/21 13:03:42,25052.5,45.55,,,,,,,
11/29/21 13:33:42,24984.8,45.30,,,,,,,
11/29/21 14:03:42,24952.8,45.48,,,,,,,
11/29/21 14:33:42,24905.7,45.54,,,,,,,
11/29/21 15:03:42,24764.0,45.39,,,,,,,
11/29/21 15:33:42,25335.5,46.09,,,,,,,
11/29/21 16:03:42,24894.0,45.73,,,,,,,
11/29/21 16:33:42,24815.5,45.88,,,,,,,
11/29/21 17:03:42,25328.6,46.27,,,,,,,
11/29/21 17:33:42,25932.3,46.62,,,,,,,
11/29/21 18:03:42,25556.0,46.42,,,,,,,
11/29/21 18:33:42,25356.4,45.23,,,,,,,
11/29/21 19:03:42,25084.7,44.58,,,,,,,
11/29/21 19:33:42,24845.5,44.20,,,,,,,
11/29/21 20:03:42,24773.9,43.83,,,,,,,
11/29/21 20:33:42,24843.8,43.77,,,,,,,
11/29/21 21:03:42,24780.6,43.70,,,,,,,
11/29/21 21:33:42,24704.4,43.81,,,,,,,
11/29/21 22:03:42,24322.2,43.57,,,,,,,
11/29/21 22:33:42,23899.6,43.32,,,,,,,
11/29/21 23:03:42,23500.6,43.14,,,,,,,
11/29/21 23:33:42,23463.0,42.84,,,,,,,
11/30/21 00:03:42,23688.7,42.73,,,,,,,
11/30/21 00:33:42,23693.2,42.64,,,,,,,
11/30/21 01:03:42,23473.5,41.97,,,,,,,
11/30/21 01:33:42,23445.0,42.15,,,,,,,
11/30/21 02:03:42,23207.1,42.19,,,,,,,
11/30/21 02:33:42,22872.2,42.10,,,,,,,
11/30/21 03:03:42,23377.7,42.71,,,,,,,
11/30/21 03:33:42,24954.5,44.89,,,,,,,
11/30/21 04:03:42,25497.9,45.36,,,,,,,
11/30/21 04:33:42,25443.6,45.16,,,,,,,
11/30/21 05:03:42,25398.1,44.92,,,,,,,
11/30/21 05:33:42,25593.2,45.05,,,,,,,
11/30/21 06:03:42,25192.4,44.26,,,,,,,
11/30/21 06:33:42,24954.5,43.77,,,,,,,
11/30/21 07:03:42,25632.2,44.85,,,,,,,
11/30/21 07:33:42,25561.3,44.62,,,,,,,
11/30/21 08:03:42,25741.0,44.85,,,,,,,
11/30/21 08:33:42,25981.5,45.14,,,,,,,
11/30/21 09:03:42,25990.6,45.03,,,,,,,
11/30/21 09:33:42,26176.5,45.30,,,,,,,
11/30/21 10:03:42,25890.5,44.76,,,,,,,
11/30/21 10:33:42,25751.7,44.47,,,,,,,
11/30/21 11:03:42,25594.9,44.13,,,,,,,
11/30/21 11:33:42,25547.2,44.22,,,,,,,
11/30/21 12:03:42,25605.6,44.46,,,,,,,
11/30/21 12:33:42,25664.2,44.80,,,,,,,
11/30/21 13:03:42,25757.1,45.12,,,,,,,
11/30/21 13:33:42,25773.2,45.14,,,,,,,
11/30/21 14:03:42,25901.4,45.54,,,,,,,
11/30/21 14:33:42,25988.8,45.88,,,,,,,
11/30/21 15:03:42,25905.0,45.77,,,,,,,
11/30/21 15:33:42,25977.8,45.86,,,,,,,
11/30/21 16:03:42,26003.4,45.81,,,,,,,
11/30/21 16:33:42,25987.0,45.75,,,,,,,
11/30/21 17:03:42,25983.3,45.61,,,,,,,
11/30/21 17:33:42,26027.2,45.45,,,,,,,
11/30/21 18:03:42,26108.1,45.23,,,,,,,
11/30/21 18:33:42,26108.1,45.09,,,,,,,
11/30/21 19:03:42,26102.6,45.01,,,,,,,
11/30/21 19:33:42,26098.9,44.89,,,,,,,
11/30/21 20:03:42,26165.4,44.73,,,,,,,
11/30/21 20:33:42,26161.7,44.78,,,,,,,
11/30/21 21:03:42,26146.9,44.73,,,,,,,
11/30/21 21:33:42,26202.5,44.80,,,,,,,
11/30/21 22:03:42,26093.3,44.82,,,,,,,
11/30/21 22:33:42,26095.2,44.78,,,,,,,
11/30/21 23:03:42,26038.2,44.80,,,,,,,
11/30/21 23:33:42,25999.7,44.89,,,,,,,
12/01/21 00:03:42,25915.9,44.78,,,,,,,
12/01/21 00:33:42,25935.9,44.76,,,,,,,
12/01/21 01:03:42,25966.9,44.80,,,,,,,
12/01/21 01:33:42,25872.4,44.80,,,,,,,
12/01/21 02:03:42,25830.8,44.85,,,,,,,
12/01/21 02:33:42,25823.6,44.91,,,,,,,
12/01/21 03:03:42,25843.5,44.96,,,,,,,
12/01/21 03:33:42,25830.8,44.89,,,,,,,
12/01/21 04:03:42,25823.6,44.85,,,,,,,
12/01/21 04:33:42,25757.1,44.76,,,,,,,
12/01/21 05:03:42,25845.3,44.74,,,,,,,
12/01/21 05:33:42,25926.8,44.60,,,,,,,
12/01/21 06:03:42,25985.1,44.60,,,,,,,
12/01/21 06:33:42,26056.6,44.49,,,,,,,
12/01/21 07:03:42,26080.5,44.60,,,,,,,
12/01/21 07:33:42,26109.9,44.44,,,,,,,
12/01/21 08:03:42,26178.4,44.40,,,,,,,
12/01/21 08:33:42,26236.0,44.37,,,,,,,
12/01/21 09:03:42,26193.2,44.33,,,,,,,
12/01/21 09:33:42,26329.5,44.40,,,,,,,
12/01/21 10:03:42,26352.0,44.55,,,,,,,
12/01/21 10:33:42,26401.0,44.67,,,,,,,
12/01/21 11:03:42,26277.0,44.65,,,,,,,
12/01/21 11:33:42,26073.1,44.82,,,,,,,
12/01/21 12:03:42,26074.9,44.96,,,,,,,
12/01/21 12:33:42,26014.4,45.05,,,,,,,
12/01/21 13:03:42,25963.2,45.28,,,,,,,
12/01/21 13:33:42,26200.6,45.34,,,,,,,
12/01/21 14:03:42,26217.4,45.48,,,,,,,
12/01/21 14:33:42,26442.6,45.46,,,,,,,
12/01/21 15:03:42,26476.7,45.57,,,,,,,
12/01/21 15:33:42,26442.6,45.66,,,,,,,
12/01/21 16:03:42,26331.3,45.81,,,,,,,
12/01/21 16:33:42,26232.2,45.77,,,,,,,
12/01/21 17:03:42,26232.2,45.84,,,,,,,
12/01/21 17:33:42,26200.6,45.73,,,,,,,
12/01/21 18:03:42,26196.9,45.72,,,,,,,
12/01/21 18:33:42,26273.3,45.61,,,,,,,
12/01/21 19:03:42,26401.0,45.55,,,,,,,
12/01/21 19:33:42,26482.4,45.54,,,,,,,
12/01/21 20:03:42,26472.9,45.54,,,,,,,
12/01/21 20:33:42,26503.3,45.46,,,,,,,
12/01/21 21:03:42,26579.6,45.45,,,,,,,
12/01/21 21:33:42,26598.8,45.43,,,,,,,
12/01/21 22:03:42,26629.5,45.46,,,,,,,
12/01/21 22:33:42,26610.3,45.48,,,,,,,
12/01/21 23:03:42,26543.3,45.57,,,,,,,
12/01/21 23:33:42,26560.5,45.55,,,,,,,
12/02/21 00:03:42,26484.3,45.70,,,,,,,
12/02/21 00:33:42,26402.9,45.68,,,,,,,
12/02/21 01:03:42,26273.3,45.61,,,,,,,
12/02/21 01:33:42,26263.9,45.50,,,,,,,
12/02/21 02:03:42,26280.8,45.54,,,,,,,
12/02/21 02:33:42,26237.8,45.54,,,,,,,
12/02/21 03:03:42,26091.5,45.46,,,,,,,
12/02/21 03:33:42,26049.2,45.46,,,,,,,
12/02/21 04:03:42,26005.2,45.43,,,,,,,
12/02/21 04:33:42,26005.2,45.46,,,,,,,
12/02/21 05:03:42,26084.1,45.66,,,,,,,
12/02/21 05:33:42,26098.9,45.66,,,,,,,
12/02/21 06:03:42,26234.1,45.72,,,,,,,
12/02/21 06:33:42,26310.7,45.68,,,,,,,
12/02/21 07:03:42,26372.7,45.63,,,,,,,
12/02/21 07:33:42,26490.0,45.68,,,,,,,
12/02/21 08:03:42,26631.4,45.63,,,,,,,
12/02/21 08:33:42,26631.4,45.46,,,,,,,
12/02/21 09:03:42,26685.4,45.39,,,,,,,
12/02/21 09:33:42,26795.9,45.57,,,,,,,
12/02/21 10:03:42,26901.4,45.48,,,,,,,
12/02/21 10:33:42,27053.5,45.61,,,,,,,
12/02/21 11:03:42,27081.4,45.63,,,,,,,
12/02/21 11:33:42,27113.3,45.70,,,,,,,
12/02/21 12:03:42,27223.5,45.82,,,,,,,
12/02/21 12:33:42,27292.2,46.09,,,,,,,
12/02/21 13:03:42,27367.3,46.40,,,,,,,
12/02/21 13:33:42,27406.0,46.58,,,,,,,
12/02/21 14:03:42,27465.4,46.85,,,,,,,
12/02/21 14:33:42,27477.7,47.03,,,,,,,
12/02/21 15:03:42,27381.5,47.07,,,,,,,
12/02/21 15:33:42,27342.9,47.21,,,,,,,
12/02/21 16:03:42,27257.8,47.23,,,,,,,
12/02/21 16:33:42,27171.3,47.23,,,,,,,
12/02/21 17:03:42,27223.5,47.26,,,,,,,
12/02/21 17:33:42,27304.3,47.23,,,,,,,
12/02/21 18:03:42,27257.8,47.21,,,,,,,
12/02/21 18:33:42,27139.2,47.10,,,,,,,
12/02/21 19:03:42,27177.3,46.98,,,,,,,
12/02/21 19:33:42,27255.8,46.98,,,,,,,
12/02/21 20:03:42,27326.6,46.99,,,,,,,
12/02/21 20:33:42,27451.0,47.10,,,,,,,
12/02/21 21:03:42,27506.5,47.16,,,,,,,
12/02/21 21:33:42,27506.5,47.12,,,,,,,
12/02/21 22:03:42,27599.4,47.19,,,,,,,
12/02/21 22:33:42,27578.7,47.12,,,,,,,
12/02/21 23:03:42,27537.4,46.94,,,,,,,
12/02/21 23:33:42,27471.5,46.81,,,,,,,
12/03/21 00:03:42,27504.4,46.99,,,,,,,
12/03/21 00:33:42,27422.4,47.07,,,,,,,
12/03/21 01:03:42,27523.0,47.07,,,,,,,
12/03/21 01:33:42,27410.1,47.08,,,,,,,
12/03/21 02:03:42,27385.6,47.10,,,,,,,
12/03/21 02:33:42,27306.3,47.19,,,,,,,
12/03/21 03:03:42,26901.4,46.96,,,,,,,
12/03/21 03:33:42,26641.0,46.85,,,,,,,
12/03/21 04:03:42,26793.9,47.03,,,,,,,
12/03/21 04:33:42,26797.8,47.05,,,,,,,
12/03/21 05:03:42,26907.3,47.03,,,,,,,
12/03/21 05:33:42,27578.7,47.12,,,,,,,
12/03/21 06:03:42,26472.9,46.90,,,,,,,
12/03/21 06:33:42,26751.2,47.25,,,,,,,
12/03/21 07:03:42,27081.4,47.26,,,,,,,
12/03/21 07:33:42,27179.3,47.23,,,,,,,
12/03/21 08:03:42,27465.4,47.21,,,,,,,
12/03/21 08:33:42,27217.5,47.19,,,,,,,
12/03/21 09:03:42,27155.2,47.07,,,,,,,
12/03/21 09:33:42,27251.7,47.08,,,,,,,
12/03/21 10:03:42,27274.0,46.90,,,,,,,
12/03/21 10:33:42,27257.8,46.89,,,,,,,
12/03/21 11:03:42,27320.5,46.96,,,,,,,
12/03/21 11:33:42,27253.8,46.85,,,,,,,
12/03/21 12:03:42,27235.6,46.99,,,,,,,
12/03/21 12:33:42,27183.3,46.89,,,,,,,
12/03/21 13:03:42,27033.7,47.12,,,,,,,
12/03/21 13:33:42,26905.4,47.34,,,,,,,
12/03/21 14:03:42,26277.0,47.19,,,,,,,
12/03/21 14:33:42,26252.8,47.39,,,,,,,
12/03/21 15:03:42,26693.1,47.64,,,,,,,
12/03/21 15:33:42,26414.2,47.48,,,,,,,
12/03/21 16:03:42,25906.8,47.25,,,,,,,
12/03/21 16:33:42,25485.6,46.38,,,,,,,
12/03/21 17:03:42,27043.6,47.03,,,,,,,
12/03/21 17:33:42,25440.1,46.58,,,,,,,
12/03/21 18:03:42,26165.4,47.08,,,,,,,
12/03/21 18:33:42,26295.7,47.93,,,,,,,
12/03/21 19:03:42,26716.3,47.93,,,,,,,
12/03/21 19:33:42,27071.4,47.77,,,,,,,
12/03/21 20:03:42,27397.9,47.64,,,,,,,
12/03/21 20:33:42,27572.5,47.61,,,,,,,
12/03/21 21:03:42,27393.8,47.59,,,,,,,
12/03/21 21:33:42,27485.9,47.80,,,,,,,
12/03/21 22:03:42,27430.6,47.75,,,,,,,
12/03/21 22:33:42,27537.4,47.75,,,,,,,
12/03/21 23:03:42,27578.7,47.73,,,,,,,
12/03/21 23:33:42,27531.2,47.61,,,,,,,
12/04/21 00:03:42,27328.6,47.34,,,,,,,
12/04/21 00:33:42,27349.0,47.39,,,,,,,
12/04/21 01:03:42,27330.7,47.30,,,,,,,
12/04/21 01:33:42,26885.7,46.80,,,,,,,
12/04/21 02:03:42,26948.6,47.07,,,,,,,
12/04/21 02:33:42,26421.8,46.40,,,,,,,
12/04/21 03:03:42,26137.6,46.53,,,,,,,
12/04/21 03:33:42,26780.3,46.81,,,,,,,
12/04/21 04:03:42,27081.4,46.96,,,,,,,
12/04/21 04:33:42,26960.5,46.42,,,,,,,
12/04/21 05:03:42,26646.8,46.27,,,,,,,
12/04/21 05:33:42,26551.0,46.81,,,,,,,
12/04/21 06:03:42,26397.2,47.07,,,,,,,
12/04/21 06:33:42,26643.0,47.21,,,,,,,
12/04/21 07:03:42,26696.9,47.32,,,,,,,
12/04/21 07:33:42,26786.1,47.21,,,,,,,
12/04/21 08:03:42,26976.3,46.92,,,,,,,
12/04/21 08:33:42,27059.5,46.69,,,,,,,
12/04/21 09:03:42,27119.2,46.40,,,,,,,
12/04/21 09:33:42,27241.7,46.89,,,,,,,
12/04/21 10:03:42,27265.9,46.99,,,,,,,
12/04/21 10:33:42,27055.5,46.78,,,,,,,
12/04/21 11:03:42,27377.5,46.80,,,,,,,
12/04/21 11:33:42,27385.6,46.80,,,,,,,
12/04/21 12:03:42,27211.4,45.97,,,,,,,
12/04/21 12:33:42,27420.3,46.56,,,,,,,
12/04/21 13:03:42,27459.2,46.42,,,,,,,
12/04/21 13:33:42,27432.6,46.49,,,,,,,
12/04/21 14:03:42,27446.9,46.56,,,,,,,
12/04/21 14:33:42,27346.9,46.71,,,,,,,
12/04/21 15:03:42,27282.0,46.69,,,,,,,
12/04/21 15:33:42,27187.3,46.62,,,,,,,
12/04/21 16:03:42,27095.3,46.49,,,,,,,
12/04/21 16:33:42,27059.5,46.31,,,,,,,
12/04/21 17:03:42,27215.5,46.24,,,,,,,
12/04/21 17:33:42,26992.1,46.11,,,,,,,
12/04/21 18:03:42,26868.1,45.41,,,,,,,
12/04/21 18:33:42,26747.3,45.77,,,,,,,
12/04/21 19:03:42,26435.0,45.21,,,,,,,
12/04/21 19:33:42,26224.8,45.99,,,,,,,
12/04/21 20:03:42,26367.1,46.20,,,,,,,
12/04/21 20:33:42,26562.4,46.24,,,,,,,
12/04/21 21:03:42,26596.9,45.82,,,,,,,
12/04/21 21:33:42,26648.7,45.63,,,,,,,
12/04/21 22:03:42,26762.8,45.63,,,,,,,
12/04/21 22:33:42,26832.9,46.00,,,,,,,
12/04/21 23:03:42,26883.8,46.02,,,,,,,
12/04/21 23:33:42,26927.0,45.84,,,,,,,
12/05/21 00:03:42,27031.7,45.77,,,,,,,
12/05/21 00:33:42,26978.2,45.61,,,,,,,
12/05/21 01:03:42,26840.7,45.48,,,,,,,
12/05/21 01:33:42,26889.7,45.59,,,,,,,
12/05/21 02:03:42,26526.2,44.78,,,,,,,
12/05/21 02:33:42,26267.7,44.71,,,,,,,
12/05/21 03:03:42,26109.9,44.47,,,,,,,
12/05/21 03:33:42,26161.7,44.71,,,,,,,
12/05/21 04:03:42,25899.6,44.73,,,,,,,
12/05/21 04:33:42,25948.7,45.00,,,,,,,
12/05/21 05:03:42,25612.6,44.80,,,,,,,
12/05/21 05:33:42,25800.2,45.01,,,,,,,
12/05/21 06:03:42,25861.6,45.05,,,,,,,
12/05/21 06:33:42,25845.3,45.03,,,,,,,
12/05/21 07:03:42,25766.1,45.07,,,,,,,
12/05/21 07:33:42,25800.2,45.54,,,,,,,
12/05/21 08:03:42,26021.7,45.88,,,,,,,
12/05/21 08:33:42,26113.6,45.73,,,,,,,
12/05/21 09:03:42,26252.8,45.54,,,,,,,
12/05/21 09:33:42,26401.0,45.18,,,,,,,
12/05/21 10:03:42,26389.7,44.82,,,,,,,
12/05/21 10:33:42,26404.8,44.62,,,,,,,
12/05/21 11:03:42,26452.0,44.73,,,,,,,
12/05/21 11:33:42,26442.6,44.58,,,,,,,
12/05/21 12:03:42,26463.4,44.49,,,,,,,
12/05/21 12:33:42,26507.1,44.58,,,,,,,
12/05/21 13:03:42,26737.6,45.30,,,,,,,
12/05/21 13:33:42,26850.5,45.68,,,,,,,
12/05/21 14:03:42,26877.9,45.86,,,,,,,
12/05/21 14:33:42,26858.3,45.72,,,,,,,
12/05/21 15:03:42,26930.9,45.88,,,,,,,
12/05/21 15:33:42,27035.6,46.35,,,,,,,
12/05/21 16:03:42,26950.6,46.53,,,,,,,
12/05/21 16:33:42,26899.5,46.49,,,,,,,
12/05/21 17:03:42,26868.1,46.44,,,,,,,
12/05/21 17:33:42,26803.6,46.51,,,,,,,
12/05/21 18:03:42,26625.7,46.11,,,,,,,
12/05/21 18:33:42,26558.6,45.84,,,,,,,
12/05/21 19:03:42,26535.7,45.09,,,,,,,
12/05/21 19:33:42,26522.3,45.27,,,,,,,
12/05/21 20:03:42,26376.5,45.97,,,,,,,
12/05/21 20:33:42,26359.5,46.09,,,,,,,
12/05/21 21:03:42,26335.1,45.97,,,,,,,
12/05/21 21:33:42,26410.4,45.84,,,,,,,
12/05/21 22:03:42,26545.2,45.70,,,,,,,
12/05/21 22:33:42,26591.1,45.57,,,,,,,
12/05/21 23:03:42,26520.4,45.72,,,,,,,
12/05/21 23:33:42,26591.1,45.70,,,,,,,
12/06/21 00:03:42,26598.8,45.63,,,,,,,
12/06/21 00:33:42,26654.5,45.57,,,,,,,
12/06/21 01:03:42,26698.9,45.45,,,,,,,
12/06/21 01:33:42,26706.6,45.32,,,,,,,
12/06/21 02:03:42,26733.7,45.32,,,,,,,
12/06/21 02:33:42,26710.5,45.32,,,,,,,
12/06/21 03:03:42,26596.9,45.19,,,,,,,
12/06/21 03:33:42,26472.9,45.16,,,,,,,
12/06/21 04:03:42,26312.6,45.05,,,,,,,
12/06/21 04:33:42,26418.0,45.23,,,,,,,
12/06/21 05:03:42,26084.1,45.30,,,,,,,
12/06/21 05:33:42,26065.7,45.41,,,,,,,
12/06/21 06:03:42,26180.2,45.48,,,,,,,
12/06/21 06:33:42,26226.7,45.63,,,,,,,
12/06/21 07:03:42,26335.1,45.72,,,,,,,
12/06/21 07:33:42,26414.2,45.57,,,,,,,
12/06/21 08:03:42,26416.1,45.68,,,,,,,
12/06/21 08:33:42,26570.1,45.68,,,,,,,
12/06/21 09:03:42,26689.2,45.77,,,,,,,
12/06/21 09:33:42,26807.5,45.81,,,,,,,
12/06/21 10:03:42,26852.4,45.93,,,,,,,
12/06/21 10:33:42,26940.8,45.99,,,,,,,
12/06/21 11:03:42,27057.5,46.09,,,,,,,
12/06/21 11:33:42,27143.2,46.26,,,,,,,
12/06/21 12:03:42,27147.2,46.17,,,,,,,
12/06/21 12:33:42,27233.6,46.35,,,,,,,
12/06/21 13:03:42,27276.0,46.42,,,,,,,
12/06/21 13:33:42,27290.1,46.13,,,,,,,
12/06/21 14:03:42,27340.8,46.04,,,,,,,
12/06/21 14:33:42,27401.9,46.15,,,,,,,
12/06/21 15:03:42,27449.0,46.29,,,,,,,
12/06/21 15:33:42,27494.1,46.51,,,,,,,
12/06/21 16:03:42,27560.1,46.76,,,,,,,
12/06/21 16:33:42,27589.1,46.81,,,,,,,
12/06/21 17:03:42,27490.0,46.89,,,,,,,
12/06/21 17:33:42,27469.5,47.17,,,,,,,
12/06/21 18:03:42,27438.7,47.26,,,,,,,
12/06/21 18:33:42,27404.0,47.52,,,,,,,
12/06/21 19:03:42,27416.2,47.57,,,,,,,
12/06/21 19:33:42,27500.3,47.61,,,,,,,
12/06/21 20:03:42,27605.7,47.93,,,,,,,
12/06/21 20:33:42,27670.1,48.13,,,,,,,
12/06/21 21:03:42,27701.4,48.18,,,,,,,
12/06/21 21:33:42,27833.8,48.54,,,,,,,
12/06/21 22:03:42,27829.5,48.18,,,,,,,
12/06/21 22:33:42,27929.1,48.27,,,,,,,
12/06/21 23:03:42,28042.3,48.45,,,,,,,
12/06/21 23:33:42,28076.7,48.54,,,,,,,
12/07/21 00:03:42,28070.2,48.61,,,,,,,
12/07/21 00:33:42,27895.1,48.33,,,,,,,
12/07/21 01:03:42,27890.9,47.88,,,,,,,
12/07/21 01:33:42,27829.5,47.73,,,,,,,
12/07/21 02:03:42,27797.9,47.64,,,,,,,
12/07/21 02:33:42,27739.1,47.48,,,,,,,
12/07/21 03:03:42,27653.5,47.30,,,,,,,
12/07/21 03:33:42,27395.8,47.08,,,,,,,
12/07/21 04:03:42,27300.3,47.07,,,,,,,
12/07/21 04:33:42,27276.0,46.98,,,,,,,
12/07/21 05:03:42,27135.2,46.72,,,,,,,
12/07/21 05:33:42,27045.6,46.72,,,,,,,
12/07/21 06:03:42,27031.7,46.63,,,,,,,
12/07/21 06:33:42,26776.4,46.67,,,,,,,
12/07/21 07:03:42,26135.8,46.42,,,,,,,
12/07/21 07:33:42,26012.6,46.27,,,,,,,
12/07/21 08:03:42,26350.1,46.98,,,,,,,
12/07/21 08:33:42,26480.5,47.35,,,,,,,
12/07/21 09:03:42,26558.6,47.08,,,,,,,
12/07/21 09:33:42,26693.1,47.26,,,,,,,
12/07/21 10:03:42,26868.1,47.34,,,,,,,
12/07/21 10:33:42,27099.3,47.39,,,,,,,
12/07/21 11:03:42,27263.8,47.48,,,,,,,
12/07/21 11:33:42,27422.4,47.48,,,,,,,
12/07/21 12:03:42,27558.0,47.53,,,,,,,
12/07/21 12:33:42,27523.0,47.73,,,,,,,
12/07/21 13:03:42,27442.8,47.84,,,,,,,
12/07/21 13:33:42,27512.7,47.84,,,,,,,
12/07/21 14:03:42,27539.5,47.80,,,,,,,
12/07/21 14:33:42,27549.8,47.79,,,,,,,
12/07/21 15:03:42,27424.4,47.64,,,,,,,
12/07/21 15:33:42,27167.3,47.50,,,,,,,
12/07/21 16:03:42,27053.5,47.57,,,,,,,
12/07/21 16:33:42,27302.3,47.66,,,,,,,
12/07/21 17:03:42,27233.6,47.66,,,,,,,
12/07/21 17:33:42,27235.6,47.53,,,,,,,
12/07/21 18:03:42,27261.8,47.59,,,,,,,
12/07/21 18:33:42,27322.6,47.57,,,,,,,
12/07/21 19:03:42,27286.1,47.61,,,,,,,
12/07/21 19:33:42,27225.5,47.44,,,,,,,
12/07/21 20:03:42,27173.3,47.44,,,,,,,
12/07/21 20:33:42,26956.5,47.39,,,,,,,
12/07/21 21:03:42,26940.8,47.59,,,,,,,
12/07/21 21:33:42,26895.5,47.64,,,,,,,
12/07/21 22:03:42,26874.0,47.79,,,,,,,
12/07/21 22:33:42,26907.3,47.75,,,,,,,
12/07/21 23:03:42,26927.0,47.71,,,,,,,
12/07/21 23:33:42,27025.7,47.50,,,,,,,
12/08/21 00:03:42,27093.3,47.44,,,,,,,
12/08/21 00:33:42,27231.6,47.37,,,,,,,
12/08/21 01:03:42,27278.0,47.37,,,,,,,
12/08/21 01:33:42,27306.3,47.57,,,,,,,
12/08/21 02:03:42,27245.7,47.48,,,,,,,
12/08/21 02:33:42,27324.6,47.44,,,,,,,
12/08/21 03:03:42,27033.7,47.35,,,,,,,
12/08/21 03:33:42,26700.8,47.10,,,,,,,
12/08/21 04:03:42,26295.7,46.54,,,,,,,
12/08/21 04:33:42,25692.7,46.04,,,,,,,
12/08/21 05:03:42,25744.5,46.29,,,,,,,
12/08/21 05:33:42,26556.7,46.98,,,,,,,
12/08/21 06:03:42,26572.0,46.89,,,,,,,
12/08/21 06:33:42,26416.1,46.76,,,,,,,
12/08/21 07:03:42,26507.1,46.78,,,,,,,
12/08/21 07:33:42,26450.1,46.94,,,,,,,
12/08/21 08:03:42,26384.0,47.08,,,,,,,
12/08/21 08:33:42,26355.8,47.05,,,,,,,
12/08/21 09:03:42,26465.3,47.43,,,,,,,
12/08/21 09:33:42,26482.4,47.52,,,,,,,
12/08/21 10:03:42,26472.9,47.59,,,,,,,
12/08/21 10:33:42,26587.3,47.44,,,,,,,
12/08/21 11:03:42,26658.4,47.53,,,,,,,
12/08/21 11:33:42,26718.2,47.37,,,,,,,
12/08/21 12:03:42,26755.0,47.25,,,,,,,
12/08/21 12:33:42,26821.2,47.03,,,,,,,
12/08/21 13:03:42,26895.5,46.72,,,,,,,
12/08/21 13:33:42,26998.0,47.26,,,,,,,
12/08/21 14:03:42,26982.2,47.25,,,,,,,
12/08/21 14:33:42,26899.5,47.08,,,,,,,
12/08/21 15:03:42,26970.3,46.92,,,,,,,
12/08/21 15:33:42,26858.3,47.12,,,,,,,
12/08/21 16:03:42,26735.6,47.12,,,,,,,
12/08/21 16:33:42,26633.4,47.05,,,,,,,
12/08/21 17:03:42,26570.1,46.98,,,,,,,
12/08/21 17:33:42,26322.0,46.83,,,,,,,
12/08/21 18:03:42,25782.2,46.31,,,,,,,
12/08/21 18:33:42,25447.0,45.86,,,,,,,
12/08/21 19:03:42,25985.1,46.53,,,,,,,
12/08/21 19:33:42,25941.4,46.65,,,,,,,
12/08/21 20:03:42,26098.9,47.12,,,,,,,
12/08/21 20:33:42,26130.2,47.16,,,,,,,
12/08/21 21:03:42,25534.9,46.53,,,,,,,
12/08/21 21:33:42,25545.4,46.54,,,,,,,
12/08/21 22:03:42,25987.0,47.17,,,,,,,
12/08/21 22:33:42,26260.2,47.08,,,,,,,
12/08/21 23:03:42,25771.4,46.83,,,,,,,
12/08/21 23:33:42,25478.6,46.22,,,,,,,
12/09/21 00:03:42,25674.9,46.94,,,,,,,
12/09/21 00:33:42,25698.0,46.24,,,,,,,
12/09/21 01:03:42,25861.6,46.62,,,,,,,
12/09/21 01:33:42,25946.8,46.08,,,,,,,
12/09/21 02:03:42,25963.2,46.15,,,,,,,
12/09/21 02:33:42,25852.5,45.59,,,,,,,
12/09/21 03:03:42,25780.4,45.43,,,,,,,
12/09/21 03:33:42,25690.9,45.27,,,,,,,
12/09/21 04:03:42,25708.8,45.30,,,,,,,
12/09/21 04:33:42,25623.3,45.01,,,,,,,
12/09/21 05:03:42,25508.5,44.78,,,,,,,
12/09/21 05:33:42,25504.9,44.71,,,,,,,
12/09/21 06:03:42,25347.7,44.44,,,,,,,
12/09/21 06:33:42,24807.2,44.11,,,,,,,
