"Plot Title: Salinity_Carolina_8-16-22_2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182877)","Temp, °F (SEN S/N: 20182877)","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
06/11/22 10:30:00,31395.7,68.40,,,,,
06/11/22 11:00:00,31314.6,68.49,,,,,
06/11/22 11:30:00,31451.5,69.01,,,,,
06/11/22 12:00:00,31498.1,69.35,,,,,
06/11/22 12:30:00,31540.2,69.87,,,,,
06/11/22 13:00:00,31594.1,70.39,,,,,
06/11/22 13:30:00,31582.3,71.04,,,,,
06/11/22 14:00:00,31384.0,71.80,,,,,
06/11/22 14:30:00,30738.5,72.63,,,,,
06/11/22 15:00:00,29619.6,73.40,,,,,
06/11/22 15:30:00,28507.5,73.96,,,,,
06/11/22 16:00:00,27916.9,74.32,,,,,
06/11/22 16:30:00,27986.6,74.32,,,,,
06/11/22 17:00:00,30306.1,72.79,,,,,
06/11/22 17:30:00,31669.3,71.67,,,,,
06/11/22 18:00:00,31775.6,71.29,,,,,
06/11/22 18:30:00,31761.4,71.04,,,,,
06/11/22 19:00:00,31744.8,70.77,,,,,
06/11/22 19:30:00,31709.4,70.56,,,,,
06/11/22 20:00:00,31681.1,70.45,,,,,
06/11/22 20:30:00,31612.8,70.27,,,,,
06/11/22 21:00:00,31575.3,69.93,,,,,
06/11/22 21:30:00,31570.6,69.67,,,,,
06/11/22 22:00:00,31537.8,69.53,,,,,
06/11/22 22:30:00,31526.1,69.57,,,,,
06/11/22 23:00:00,31519.1,69.58,,,,,
06/11/22 23:30:00,31488.8,69.57,,,,,
06/12/22 00:00:00,31488.8,69.55,,,,,
06/12/22 00:30:00,31509.8,69.57,,,,,
06/12/22 01:00:00,31512.1,69.60,,,,,
06/12/22 01:30:00,31498.1,69.69,,,,,
06/12/22 02:00:00,31456.1,69.80,,,,,
06/12/22 02:30:00,31268.4,69.94,,,,,
06/12/22 03:00:00,30927.8,70.18,,,,,
06/12/22 03:30:00,30374.2,70.56,,,,,
06/12/22 04:00:00,29474.3,70.97,,,,,
06/12/22 04:30:00,28423.9,71.40,,,,,
06/12/22 05:00:00,27451.2,71.74,,,,,
06/12/22 05:30:00,26760.4,71.89,,,,,
06/12/22 06:00:00,26457.0,71.89,,,,,
06/12/22 06:30:00,30407.2,70.21,,,,,
06/12/22 07:00:00,31641.0,70.03,,,,,
06/12/22 07:30:00,31815.9,70.20,,,,,
06/12/22 08:00:00,31839.6,70.29,,,,,
06/12/22 08:30:00,31868.2,70.36,,,,,
06/12/22 09:00:00,31911.1,70.41,,,,,
06/12/22 09:30:00,31899.2,70.45,,,,,
06/12/22 10:00:00,31899.2,70.45,,,,,
06/12/22 10:30:00,31901.5,70.48,,,,,
06/12/22 11:00:00,31884.9,70.52,,,,,
06/12/22 11:30:00,31899.2,70.56,,,,,
06/12/22 12:00:00,31877.7,70.66,,,,,
06/12/22 12:30:00,31908.7,70.97,,,,,
06/12/22 13:00:00,32004.4,71.29,,,,,
06/12/22 13:30:00,32002.0,71.40,,,,,
06/12/22 14:00:00,31982.8,71.55,,,,,
06/12/22 14:30:00,31923.0,71.71,,,,,
06/12/22 15:00:00,31702.3,72.01,,,,,
06/12/22 15:30:00,30993.6,72.55,,,,,
06/12/22 16:00:00,29844.9,72.99,,,,,
06/12/22 16:30:00,28914.3,73.22,,,,,
06/12/22 17:00:00,28441.8,73.29,,,,,
06/12/22 17:30:00,28338.8,73.36,,,,,
06/12/22 18:00:00,31645.7,71.44,,,,,
06/12/22 18:30:00,31773.2,71.46,,,,,
06/12/22 19:00:00,31863.4,71.26,,,,,
06/12/22 19:30:00,31873.0,71.06,,,,,
06/12/22 20:00:00,31813.5,71.01,,,,,
06/12/22 20:30:00,31766.1,70.97,,,,,
06/12/22 21:00:00,31725.9,70.92,,,,,
06/12/22 21:30:00,31683.4,70.92,,,,,
06/12/22 22:00:00,31652.8,70.79,,,,,
06/12/22 22:30:00,31669.3,70.66,,,,,
06/12/22 23:00:00,31634.0,70.54,,,,,
06/12/22 23:30:00,31612.8,70.47,,,,,
06/13/22 00:00:00,31596.4,70.45,,,,,
06/13/22 00:30:00,31558.9,70.43,,,,,
06/13/22 01:00:00,31563.6,70.36,,,,,
06/13/22 01:30:00,31580.0,70.30,,,,,
06/13/22 02:00:00,31582.3,70.30,,,,,
06/13/22 02:30:00,31565.9,70.27,,,,,
06/13/22 03:00:00,31467.8,70.12,,,,,
06/13/22 03:30:00,31284.5,69.94,,,,,
06/13/22 04:00:00,30977.7,69.91,,,,,
06/13/22 04:30:00,30477.9,69.98,,,,,
06/13/22 05:00:00,29780.9,70.18,,,,,
06/13/22 05:30:00,29051.2,70.43,,,,,
06/13/22 06:00:00,28240.3,70.61,,,,,
06/13/22 06:30:00,27778.3,70.70,,,,,
06/13/22 07:00:00,27559.0,70.57,,,,,
06/13/22 07:30:00,31249.9,69.67,,,,,
06/13/22 08:00:00,31587.0,69.55,,,,,
06/13/22 08:30:00,31608.1,69.49,,,,,
06/13/22 09:00:00,31565.9,69.44,,,,,
